,part_no,sales_order_mar,line_mar,date_promised_mar,master_order_mar,product_line,created_by_mar,value_mar,customer_mar,customer_po_no_mar,work_order_mar,description_mar,comment_mar,wip_text_mar,age_mar,owner_mar,order_type_mar,total_cost_mar,lab_hrs_mar,labour_mar,prod_receipt_mar,ap_invoices_mar,burden_mar,material_mar,sub_con_late_costs_mar,1st_date_mar,<_30_days_mar,31_60_days_mar,61_90_days_mar,91_120_days_mar,121_150_days_mar,151_180_days_mar,181_365_days_mar,over_1_year_mar,aged_wip_report,nan,warehouse_mar,quantity,avg._cost_mar,2024_12_18_00:00:00_mar,2025_01_22_00:00:00_mar,2025_02_21_00:00:00_mar,2024_03_22_00:00:00_mar,ytd_balance_mar,mrb_intranet_report_mar,"variance_
gl_vs._intranet_mar",last_6_months_activity_mar,unnamed:_21_mar,comment_5/24_mar,additional_comments,warehouse_jun,part_number,description_jun,qty,total_cost_jun,avg._cost_jun,unnamed:_6,unnamed:_7,unnamed:_8,unnamed:_9,unnamed:_10,unnamed:_11,unnamed:_12,unnamed:_13,sales_order_jun,line_jun,date_promised_jun,master_order_jun,pl___product_line,created_by_jun,value_jun,customer_jun,customer_po_no_jun,work_order_jun,part_description,comment_jun,wip_text_jun,age_jun,owner_jun,order_type_jun,total_cost_agedwip,lab_hrs_jun,labour_jun,prod_receipt_jun,ap_invoices_jun,burden_jun,material_jun,sub_con_late_costs_jun,1st_date_jun,<_30_days_jun,31_60_days_jun,61_90_days_jun,91_120_days_jun,121_150_days_jun,151_180_days_jun,181_365_days_jun,over_1_year_jun,part_number_mrb,account_name,part_number.1,2024_12_18_00:00:00_jun,2025_01_22_00:00:00_jun,2025_02_21_00:00:00_jun,2024_03_22_00:00:00_jun,2024_04_21_00:00:00,2024_05_21_00:00:00,2024_06_20_00:00:00,2024_07_20_00:00:00,2024_08_19_00:00:00,2024_09_18_00:00:00,2024_10_18_00:00:00,2024_11_17_00:00:00,2024_12_17_00:00:00,ytd_balance_jun,mrb_intranet_report_jun,"variance_
gl_vs._intranet_jun",last_6_months_activity_jun,unnamed:_20,unnamed:_21_jun,comment_5/24_jun,unnamed:_23,total_cost_change,qty_mar,qty_jun,quantity_change
26,1007743,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,"SEALANT, PIPE",0,0,0.0,0,0,43.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,21.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1007743,"SEALANT, PIPE",2.0,43.52,21.76,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2.0,2.0,0.0
27,1007799,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,"GASKET, METAL",0,0,0.0,0,0,142.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,117.0,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1007799,"GASKET, METAL",117.0,142.74,1.22,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,117.0,117.0,0.0
28,1008029,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,O-RING,0,0,0.0,0,0,171.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,85.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1008029,O-RING,2.0,171.06,85.53,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2.0,2.0,0.0
29,1008030,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,O-RING,0,0,0.0,0,0,232.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,116.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1008030,O-RING,2.0,232.36,116.18,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2.0,2.0,0.0
30,1008437-3,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,"ADAPTER, STARTER, AC (RB)",0,0,0.0,0,0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1008437-3,"ADAPTER, STARTER, AC (RB)",2.0,250.0,125.0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2.0,2.0,0.0
31,1008637,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,"NUT, 3/8-16 UNC-2B, GR5 ZNC",0,0,0.0,0,0,2.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,416.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1008637,"NUT, 3/8-16 UNC-2B, GR5 ZNC",384.0,1.68,0.0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.6399999999999999,416.0,384.0,-32.0
32,1008638,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,"NUT, HEX, 1/2-13 UNC-2B, GR 5",0,0,0.0,0,0,10.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,78.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1008638,"NUT, HEX, 1/2-13 UNC-2B, GR 5",78.0,10.14,0.13,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,78.0,78.0,0.0
33,1008726,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,"GASKET, METAL",0,0,0.0,0,0,47.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,12.0,3.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1008726,"GASKET, METAL",12.0,47.4,3.95,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,12.0,12.0,0.0
34,1008913,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,"NUT, 5/16-18, GR5 ZNC",0,0,0.0,0,0,16.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,106.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1008913,"NUT, 5/16-18, GR5 ZNC",20.0,3.2,0.16,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-13.760000000000002,106.0,20.0,-86.0
35,1009348-1,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,"CLAMP, HALF, FLANGE, 1.0 4-BOLT, SPECIAL",0,0,0.0,0,0,93.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4.0,23.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1009348-1,"CLAMP, HALF, FLANGE, 1.0 4-BOLT, SPECIAL",4.0,93.12,23.28,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,4.0,4.0,0.0
36,1009417-1,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,"COUPLING, STARTER, AC",0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1009417-1,"COUPLING, STARTER, AC",1.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,0.0
37,1009510-6,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,"FILTER, INLET",0,0,0.0,0,0,1212.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,606.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1009510-6,"FILTER, INLET",1.0,606.25,606.25,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-606.25,2.0,1.0,-1.0
38,100P45C6A,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,"SWITCH, ADJUSTABLE PRESSURE",0,0,0.0,0,0,393.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,393.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,100P45C6A,"SWITCH, ADJUSTABLE PRESSURE",1.0,393.82,393.82,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,0.0
39,100P47C6B,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,PRESSURE SWITCH,0,0,0.0,0,0,655.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,327.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,100P47C6B,PRESSURE SWITCH,2.0,655.5,327.75,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2.0,2.0,0.0
40,1010111,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,"WASHER,FLAT,0.375 IN,1.0 OD",0,0,0.0,0,0,17.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,174.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1010111,"WASHER,FLAT,0.375 IN,1.0 OD",174.0,17.4,0.1,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,174.0,174.0,0.0
41,1010114,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,"WASHER, HARDENED",0,0,0.0,0,0,2.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,8.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1010114,"WASHER, HARDENED",8.0,2.48,0.31,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8.0,8.0,0.0
42,1010125,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,"SWITCH, KEY OPERATED",0,0,0.0,0,0,183.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,183.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1010125,"SWITCH, KEY OPERATED",1.0,183.68,183.68,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,0.0
43,1010452,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,"WASHER, HARDENED",0,0,0.0,0,0,20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,145.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1010452,"WASHER, HARDENED",109.0,15.26,0.14,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-5.040000000000001,145.0,109.0,-36.0
44,1010476,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,"WASHER, HARDENED, 1/2, 17-7PH",0,0,0.0,0,0,953.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1051.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1010476,"WASHER, HARDENED, 1/2, 17-7PH",735.0,664.6,0.9,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-289.09000000000003,1051.0,735.0,-316.0
45,1010477,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,"WASHER, FLAT, HARDENED, 5/8, 17-7 PH",0,0,0.0,0,0,152.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,191.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1010477,"WASHER, FLAT, HARDENED, 5/8, 17-7 PH",191.0,152.8,0.8,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,191.0,191.0,0.0
46,1010496,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,"WASHER, 1/4 SAE, 17-4 PH",0,0,0.0,0,0,37.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,113.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1010496,"WASHER, 1/4 SAE, 17-4 PH",111.0,36.6,0.33,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.740000000000002,113.0,111.0,-2.0
47,1010498,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,"WASHER, FLAT, 5/16, SAE, 17-7PH",0,0,0.0,0,0,10.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,17.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1010498,"WASHER, FLAT, 5/16, SAE, 17-7PH",17.0,10.37,0.61,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,17.0,17.0,0.0
48,1010500,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,"WASHER, FLAT, 3/8 SAE, 17-7PH",0,0,0.0,0,0,290.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,727.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1010500,"WASHER, FLAT, 3/8 SAE, 17-7PH",382.0,152.0,0.4,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-138.8,727.0,382.0,-345.0
49,1010506,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,"WASHER, FLAT, 0.75 IN, 1.469 OD, 17-4 PH",0,0,0.0,0,0,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,10.0,2.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1010506,"WASHER, FLAT, 0.75 IN, 1.469 OD, 17-4 PH",34.0,83.64,2.46,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,59.04,10.0,34.0,24.0
50,1010516,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,"BOLT, SOCKET HEAD, 1/2-13 X 2-1/4, B8 PASS",0,0,0.0,0,0,112.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,9.0,12.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1010516,"BOLT, SOCKET HEAD, 1/2-13 X 2-1/4, B8 PASS",9.0,112.05,12.45,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,9.0,9.0,0.0
51,1010641,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,"LOCKWASHER, SPLIT, 0.50 IN, 316SS",0,0,0.0,0,0,74.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,61.0,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1010641,"LOCKWASHER, SPLIT, 0.50 IN, 316SS",61.0,74.42,1.22,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,61.0,61.0,0.0
52,1010756,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,"NUT, HEX",0,0,0.0,0,0,9.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,87.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1010756,"NUT, HEX",87.0,9.57,0.11,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,87.0,87.0,0.0
